DESPESA_AQUISICAO_BENS;TERRENOS_HABITACOES;DSC_AUTARQUIA;INFRAESTRUTURAS_BASICAS;ACESSIBILIDADES;ldk;DESPESA_TOTAL;JUROS_ENCARGOS;DESPESA_COM_PESSOAL;CODIGO_PERIODO;OUTROS_INVESTIMENTOS_BENS_DE_CAPITAL;EDIFICIOS;DESPESA_CORRENTE;CODIGOINE;TRANSFERENCIAS_OUTRAS_DESPESAS_CAPITAL;TRANSFERENCIAS_CORRENTES;INVESTIMENTOS_OUTROS_INVESTIMENTOS_BENS_DE_CAPITAL
1193174.06;138683.59;LAGOA (SÃO MIGUEL);635369.2;399268.06;T3_4201;8594123.4;139371.65;1591251.56;T3;369065.63;104269.68;3965548.87;4201;2981918.37;1041751.6;1646656.16
10025450.35;115241.33;LAGOS;714774.8;568255.71;T3_0807;27423199.01;649179.45;8397278.29;T3;765633.26;603672.01;23462779.6;0807;1192842.3;4390871.51;2767577.11
578092.02;0;LAJES DAS FLORES;125591.63;417858.52;T3_4801;2449947.56;14429.56;634131.76;T3;259305.85;146285.75;1317547.98;4801;183357.83;90894.64;949041.75
727609.09;2700;LAJES DO PICO;24618;6188.56;T3_4601;4364681.72;166659.07;938697.25;T3;98288;855159.86;2194212.63;4601;1183514.67;361247.22;986954.42
3224558.27;98522.23;LAMEGO;239815.81;2244209;T3_1805;16611871.88;298557.22;2904913.3;T3;518040.04;1828641.78;7694403.3;1805;3988239.72;1266374.51;4929228.86
12206358.33;21176.54;LEIRIA;137220.34;1893286.26;T3_1009;42649629.44;872777.19;8205470.43;T3;1605863.05;1598903.88;29207820.54;1009;8185358.83;7923214.59;5256450.07
48665966.58;5743662.47;LISBOA;2336992.36;5353579.06;T3_1106;358549938.21;9668175.56;152505284.02;T3;23532658.67;3519155.56;246330721.88;1106;71733168.21;35491295.72;40486048.12
19704184.74;97940.13;LOULÉ;3746521.22;4373076.71;T3_0808;59561630.66;770146.58;18784286.4;T3;1310412.9;2309410.7;42591496.53;0808;5132772.47;3332878.81;11837361.66
23552324.69;0;LOURES;374142.09;1209977.76;T3_1107;75184365.09;749703.27;25495120.63;T3;1165364.23;2081951.5;60429135.15;1107;9923794.36;10631986.56;4831435.58
5044189;34567.49;LOURINHÃ;196448.48;443592.87;T3_1108;13482729.8;417855.01;3948377.28;T3;374585.23;1153328.92;10429633.34;1108;850573.47;1019212.05;2202522.99
2403807.42;50078.63;LOUSÃ;130653.3;527599.51;T3_0607;9262430.02;113094.89;3157017.36;T3;680082.75;942640.72;6120277.07;0607;811098.04;446357.4;2331054.91
4151998.66;19900;LOUSADA;960249.92;2985178.96;T3_1305;20945486.28;376602.05;7119027.52;T3;755858.93;1735463.38;13249148;1305;1239687.09;1601519.77;6456651.19
2682753.56;0;MAÇÃO;90424.66;690365.03;T3_1413;7081380.72;47404.75;2112561.95;T3;451337.36;297458.35;5395732.91;1413;156062.41;553012.65;1529585.4
4603715.75;81082.33;MACEDO DE CAVALEIROS;244434.21;1864601.14;T3_0405;14097233.95;188740.51;3363377.67;T3;804587.76;83240.65;9572537.85;0405;1446750.01;1416703.92;3077946.09
1862805.58;0;MACHICO;131871.97;1115544.93;T3_3104;7407567.42;309618.89;2331351.8;T3;301530.58;27432.06;4810021.31;3104;1021166.57;306245.04;1576379.54
711960.68;0;MADALENA;105800.77;309939.75;T3_4602;3946561.56;58651.74;1285645.28;T3;200633.32;160383.97;2626613.95;4602;543189.8;570356.25;776757.81
12416514.27;24450.07;MAFRA;1124115.29;1941962.97;T3_1109;36677323.27;134387.04;10001311.89;T3;4081987.48;2919002.46;25746517.23;1109;839287.77;3194304.03;10091518.27
10591593.63;1018227.19;MAIA;66756.16;1558440.36;T3_1306;38122154.94;800682.41;12828782.57;T3;749478.06;625681.22;28233682.07;1306;5869889.88;4012623.46;4018582.99
2980413.46;50414.4;MANGUALDE;464736.7;1789080.61;T3_1806;10519055.35;181304.38;3222375.61;T3;343321.84;398015.66;6592214.99;1806;881271.15;208121.54;3045569.21
1030947.32;38254.36;MANTEIGAS;17933.1;469135.54;T3_0908;4078801.11;44510.26;905957.55;T3;981204.51;944.32;2132011.65;0908;439317.63;150596.52;1507471.83
6076645.1;108566.61;MARCO DE CANAVESES;26361.09;265249;T3_1307;17231572.61;500435.03;4806684.22;T3;169551;1472089.67;13259237.13;1307;1930518.11;1875472.78;2041817.37
5189473.22;86765.17;MARINHA GRANDE;595756.07;892076.74;T3_1010;14012457.18;81148.76;3488808.91;T3;481222.84;1475545.21;9716794.21;1010;764296.94;957363.32;3531366.03
916733.61;86956.6;MARVÃO;28966.17;272753.72;T3_1210;3060552.33;19272.02;1192102.87;T3;164362.14;152823.42;2261962.82;1210;92727.46;133854.32;705862.05
19210375.11;2593440.71;MATOSINHOS;236502.53;2723057.46;T3_1308;68064319.36;791797.65;21058392.39;T3;1886138.16;5061923.16;47525175.47;1308;8038081.87;6464610.32;12501062.02
2173797.29;0;MEALHADA;55659.51;204643.41;T3_0111;8275089.82;30746.82;3189578.4;T3;1275727.35;345415.34;5653087.79;0111;740556.42;258965.28;1881445.61
1924936.94;0;MEDA;48942.78;872053.79;T3_0909;7377897.92;226154.6;1773240.37;T3;93953.92;1606013.98;4517733.45;0909;239200;593401.54;2620964.47
1546022.88;58858.95;MELGAÇO;1410014.74;927410.52;T3_1603;10504687.48;328899.68;3114705.66;T3;260178.7;1181889.83;5634332.67;1603;1032002.07;644704.45;3838352.74
2504026.44;206309.54;MÉRTOLA;758745.75;544506.46;T3_0209;11710598.36;131022.72;3255785.72;T3;852870.46;132481.12;6851124.39;0209;2364560.64;960289.51;2494913.33
963387.85;14483.56;MESÃO FRIO;20045.38;494098.08;T3_1704;4904980.44;241181.89;1298400.29;T3;359180.43;979613.76;2721154.29;1704;316404.94;218184.26;1867421.21
2044063.94;5486.78;MIRA;215094.86;705678.12;T3_0608;7671588.27;130159.74;2446103.71;T3;360171.34;1002852.58;4871492.05;0608;510812.54;251164.66;2289283.68
2109326.61;71860.6;MIRANDA DO CORVO;658087.17;220647.03;T3_0609;7569071;72586.34;1909710.13;T3;771036.98;950108.91;4308605.01;0609;588725.3;216981.93;2671740.69
2242655.91;7500;MIRANDA DO DOURO;190241.38;1015905.74;T3_0406;8129058.34;188404.12;2396080.78;T3;236508.33;377869.45;5184421.41;0406;1116612.03;357280.6;1828024.9
3763872.02;15440.2;MIRANDELA;130033.15;785606.59;T3_0407;14236721.18;521103.19;4777394.39;T3;588627.83;405087.62;10984049.62;0407;1327876.17;1921680.02;1924795.39
3370905.45;25535;MOGADOURO;1639706.47;1669563.38;T3_0408;11162254.73;103957.99;1735815.73;T3;784966.01;266204.47;5616756.16;0408;1159523.24;406076.99;4385975.33
1516013.57;83759.1;MOIMENTA DA BEIRA;54599.81;258806.47;T3_1807;7782379.69;126311.39;1915517.24;T3;152920.32;1717396.7;4104566.57;1807;1410330.72;546724.37;2267482.4
4373941.48;53094.24;MOITA;227642.3;98281.09;T3_1506;22243516.2;291733.06;9776375.78;T3;2875034.16;239654.6;16993928.82;1506;1755880.99;2551878.5;3493706.39
2430664.01;76649.72;MONÇÃO;486365.8;931527.83;T3_1604;12410002.8;165843.12;3205483.71;T3;593488.72;1449222.11;6591562.7;1604;2281185.92;789571.86;3537254.18
1290380.33;5000;MONCHIQUE;207140.15;713104.42;T3_0809;6672288.37;115018.63;2696553.81;T3;193405.23;145976.16;4579084.26;0809;828578.15;477131.49;1264625.96
1519660.46;0;MONDIM DE BASTO;30433.71;273698.38;T3_1705;6855529.34;419525.94;1857011.6;T3;1956610.87;99562.67;4055476.05;1705;439747.66;259278.05;2360305.63
732273.97;0;MONFORTE;2697.39;379156.77;T3_1211;4399643.85;93298.16;1806187.73;T3;109665.74;243869.08;2895530.63;1211;768724.24;263770.77;735388.98
3000838.06;357704.78;MONTALEGRE;627786.63;1847364.72;T3_1706;11992363.59;83727.1;2942237.71;T3;915197.78;360342.84;6668373.97;1706;1215592.87;641571.1;4108396.75
3006265.17;98652.66;MONTEMOR-O-NOVO;137904.16;1379769.67;T3_0706;11733989.12;43000.49;4719336.95;T3;571629.86;329840.26;8669468.11;0706;546724.4;900865.5;2517796.61
2833873.26;607215.03;MONTEMOR-O-VELHO;2809246.37;1234179.23;T3_0610;13919666.29;776176.07;2857999.4;T3;702286.78;551838.08;6810787.84;0610;1204112.96;342739.11;5904765.49
4978015.49;30320.74;MONTIJO;70931.7;169528.08;T3_1507;18677279.36;306471.04;9091763.91;T3;360883.87;1043278.3;15480794.62;1507;1521542.05;1104544.18;1674942.69
1002835.74;4218.65;MORA;58456.57;857717.27;T3_0707;5207171.33;49651.65;1596692.19;T3;373726.63;45332.19;3309356.57;0707;558363.45;660176.99;1339451.31
1105785.77;53191.12;MORTÁGUA;134557.27;606981.6;T3_1808;5062829.02;62883.49;1722347.14;T3;81742.81;80146.16;3758227.8;1808;347982.26;867211.4;956618.96
2828939.66;52150.04;MOURA;585457.73;1308513.18;T3_0210;13542146.53;120166.64;4060603.76;T3;2287239.74;45311.18;7869495.87;0210;1393978.79;859785.81;4278671.87
716253.59;0;MOURÃO;4420.88;21171.62;T3_0708;3531353.75;176801.17;1904292.73;T3;62795.86;0;3116849.32;0708;326116.07;319501.83;88388.36
1421937.76;6458.5;MURÇA;9815.7;704929.39;T3_1707;5336832.22;345862.78;1588461.01;T3;65202.24;95649.06;3625606.5;1707;829170.83;269344.95;882054.89
1225121.73;145350.18;MURTOSA;252311.02;783626.13;T3_0112;6681745.37;12365.34;1120399.65;T3;1636954.29;1178139.56;2539642.71;0112;145721.48;181755.99;3996381.18
1808374.98;203204.36;NAZARÉ;30338.65;82356.74;T3_1011;7553063.93;440332.74;2704684.86;T3;299184.66;304240.27;6010694.56;1011;623044.69;1057301.98;919324.68
1961702.05;2100;NELAS;51447.98;821835.19;T3_1809;7990611.25;316113.87;2840058.13;T3;252781.26;1081572.78;5538801.58;1809;242072.46;420927.53;2209737.21
2291375.72;205920.67;NISA;20075.29;293828.67;T3_1212;8061535.87;307847.87;2732341.32;T3;659432.31;84773.76;6133107.37;1212;664397.8;801542.46;1264030.7
374268.45;19578;NORDESTE;42545.06;1503189.92;T3_4202;4246586.87;108786.01;1101347.98;T3;276608.75;188429.43;1875460.79;4202;340774.92;291058.35;2030351.16
2627159.33;204366.07;ÓBIDOS;108320.17;239989.89;T3_1012;10280434.23;288569.28;3745031.46;T3;808324.29;492731.65;7723830.68;1012;702871.48;1063070.61;1853732.07
4606162.95;50777.06;ODEMIRA;384931.11;647962.85;T3_0211;18630923.23;153128.62;5482652.61;T3;1292690.47;374055.87;12857133.69;0211;3023372.18;2615189.51;2750417.36
12671275.47;104154.2;ODIVELAS;362981.94;1075572.17;T3_1116;43402465.58;802741.71;15639669.58;T3;371040.89;1698100.69;34835897.87;1116;4954717.82;5722211.11;3611849.89
25158768.66;4183665.05;OEIRAS;3707970.3;2501236;T3_1110;71815549.44;510722.98;22438206.94;T3;2059118.87;3059044.41;53363530.74;1110;2940984.07;5255832.16;15511034.63
1903829.82;56460.67;OLEIROS;46121.67;536710.43;T3_0506;6660973.46;22569.02;1398074.89;T3;1499570.48;233028.38;3657380.57;0506;631701.26;332906.84;2371891.63
4784878.57;0;OLHÃO;89496.29;243756.78;T3_0810;15497980.45;353107.53;6194539.49;T3;826505.1;297472.99;12774067.77;0810;1266681.52;1441542.18;1457231.16
6565976.64;744900.41;OLIVEIRA DE AZEMÉIS;298462.49;376546.4;T3_0113;23989481.96;627182.32;6576134.54;T3;735814.3;200135.43;17201157.17;0113;4432465.76;3431863.67;2355859.03
1743514.61;65774.7;OLIVEIRA DE FRADES;43411.74;1876441.47;T3_1810;7932869.17;91544.39;1829752.54;T3;411988.18;1288012.09;3850792.34;1810;396448.65;185980.8;3685628.18
2813476.69;448521.52;OLIVEIRA DO BAIRRO;292838.59;1468363.22;T3_0114;14175263.63;251686.77;3038792.9;T3;150307.31;3566075.96;6907526.26;0114;1341630.77;803569.9;5926106.6
3392702.34;154698.06;OLIVEIRA DO HOSPITAL;293751.5;1717047.45;T3_0611;10907111.8;55367.77;2603976.29;T3;429491.53;98100.35;6978904.62;0611;1235118.29;926858.22;2693088.89
7954046.05;541749;OURÉM;6813.7;3792621.97;T3_1421;25362463.81;313337.04;4744120.94;T3;613173.15;2188399.51;14269385.84;1421;3950320.64;1257881.81;7142757.33
1113283.01;68754.16;OURIQUE;145022.05;193173.54;T3_0212;7009327.95;206036;2857825.13;T3;315861.14;162512.35;4578890.69;0212;1545114.02;401746.55;885323.24
5134694.33;751157.44;OVAR;2802607.63;1415870.94;T3_0115;23498271.97;181493.44;4773212.6;T3;460016.86;5550676.4;11577343.32;0115;940599.38;1487942.95;10980329.27
4790662.72;148628.84;PAÇOS DE FERREIRA;19860.33;768457.07;T3_1309;18787589.23;900300.71;5673763.42;T3;382172.15;3209813.3;12826020.87;1309;1432636.67;1461294.02;4528931.69
9697172.06;253720.98;PALMELA;803844.3;630471.8;T3_1508;28219731.19;375046.09;12059844.36;T3;1343534.65;114236.03;23979495.58;1508;1094427.85;1847433.07;3145807.76
2490507.54;42846.6;PAMPILHOSA DA SERRA;141808.5;2399920.58;T3_0612;8324812.77;11747.79;1742907.04;T3;519732.78;6285.75;4874718.28;0612;339500.28;629555.91;3110594.21
9901685.95;392087.48;PAREDES;34000;2359609.9;T3_1310;36698113.84;560788.05;9633531.78;T3;2011512.85;7288870.42;22332321.24;1310;2279711.95;2236315.46;12086080.65
1968655.4;0;PAREDES DE COURA;1928993.28;276705.88;T3_1605;8750988.06;128691.52;1982710.35;T3;688209.72;829359.75;4449596.11;1605;578123.32;369538.84;3723268.63
1196195.91;30307.25;PEDRÓGÃO GRANDE;2072.3;71032.1;T3_1013;4365019.97;52244.29;1134649.01;T3;670111.99;815867.51;2539982.31;1013;235646.51;156893.1;1589391.15
2505171.59;0;PENACOVA;915204.96;305580.41;T3_0613;8219955.41;21545.45;1789055.74;T3;650010.15;893601.79;4776743.3;0613;678814.8;460970.52;2764397.31
5195928.16;724750.13;PENAFIEL;841065.99;1343856.38;T3_1311;27453606.81;352805.57;7107827.58;T3;3834097.55;4306953.66;14560348.68;1311;1842534.42;1903787.37;11050723.71
1132565.5;10949.76;PENALVA DO CASTELO;44198.3;669311.11;T3_1811;4502494.1;33452.66;1359332.89;T3;119198.63;22259.66;2871575.15;1811;765001.49;346224.1;865917.46
2248001.16;23256;PENAMACOR;77308.16;376278.86;T3_0507;6876213.46;183759.51;1359040.28;T3;1050738.58;357989.34;4132362.07;0507;858280.45;341561.12;1885570.94
1210947.79;90268.79;PENEDONO;100625.68;119393.94;T3_1812;3757527.7;0;1037197.66;T3;457562.66;333207.14;2478704.29;1812;177765.2;230558.84;1101058.21
1202423.63;1640;PENELA;91782.44;934411.9;T3_0614;5532128.39;88767.25;1426511.45;T3;187019.2;650351.24;3284755.43;0614;382168.18;567053.1;1865204.78
3430057.26;0;PENICHE;27214.25;247618.44;T3_1014;12045614.32;116769.81;4478987.56;T3;1509892.2;564817.54;8955123.55;1014;740948.34;929308.92;2349542.43
1982802.3;205951.33;PESO DA RÉGUA;452130.57;1609814.43;T3_1708;10134436.25;271557.33;3143084.62;T3;407599.94;255665.26;6523009.71;1708;680265.01;1125565.46;2931161.53
2641538.38;281857.97;PINHEL;272936.22;545949.46;T3_0910;8695756.93;226621.19;1864740.5;T3;116691.31;895199.84;5758549.88;0910;824572.25;1025649.81;2112634.8
6225614.18;165472.1;POMBAL;3275405.26;3795090.6;T3_1015;25390631.95;88575.02;4790362.61;T3;1743864.38;585661.25;13924422.91;1015;1900715.45;2819871.1;9565493.59
4616823.93;43885.67;PONTA DELGADA;92000.01;1393233.48;T3_4203;22504217.3;544604.9;7336720.93;T3;865394.85;2008009.37;15238734.64;4203;2862959.28;2740584.88;4402523.38
1274547.29;25109.67;PONTA DO SOL;40722.79;566638.61;T3_3105;4019388.12;168937.46;1045750.34;T3;21315.35;3023.14;2830595.84;3105;531982.72;341360.75;656809.56
2179975.51;14284.12;PONTE DA BARCA;156338.59;296629.3;T3_1606;10721206.49;156121.85;2941908.55;T3;2380576.8;1085452.72;6241436.15;1606;546488.81;963430.24;3933281.53
4171031.6;409743.86;PONTE DE LIMA;1173141.08;457674.02;T3_1607;23757324.7;11539.11;5395559.82;T3;2320793.86;4822788.52;13093704.14;1607;1479479.22;3515573.61;9184141.34
2623360.32;431157.54;PONTE DE SOR;929578.93;426137.94;T3_1213;13359041.98;77017.96;3073960.35;T3;969490.34;3253378.62;7018771.71;1213;330526.9;1244433.08;6009743.37
2557059.34;424869.86;PORTALEGRE;109759.48;806029.46;T3_1214;11477681.8;391325.84;4019699.24;T3;294191.3;490328.35;7235651.01;1214;2116852.34;267566.59;2125178.45
1630219.45;0;PORTEL;32865.18;299409.74;T3_0709;6098521.38;43643.75;2465416.24;T3;301323.39;374458.94;4621431.25;0709;469032.88;482151.81;1008057.25
6028980.64;7127.26;PORTIMÃO;111909.39;60083.18;T3_0811;26051423.04;1225040.83;9263325.5;T3;846607.56;1956054.62;22439092.96;0811;630548.07;5921745.99;2981782.01
28348599.57;169408.81;PORTO;0;294598.93;T3_1312;99777192.07;2617573.1;37653224.12;T3;1232745.25;530445.86;82504438.96;1312;15045554.26;13885042.17;2227198.85
4284395.49;152052.4;PORTO DE MÓS;343759.8;568526.5;T3_1016;10711481.81;67719.37;3213250.89;T3;546391.98;566223.89;8155762.63;1016;378764.61;590396.88;2176954.57
794573.51;2000;PORTO MONIZ;114805.68;292949.39;T3_3106;2944373.84;179933.44;775698.02;T3;130985.42;2940.65;1958760.48;3106;441932.22;208555.51;543681.14
1062173.05;0;PORTO SANTO;4559;4077.1;T3_3201;3163005.77;14242.58;945667.4;T3;53755.63;0;2899735.13;3201;200878.91;877652.1;62391.73
2836339.84;36740;PÓVOA DE LANHOSO;419688.17;824603.42;T3_0309;11438806.4;83996.84;2609203.6;T3;295941.76;1620275.1;6564650.34;0309;1676907.61;1035110.06;3197248.45
10102469.6;490236.8;PÓVOA DE VARZIM;1055530.22;1541658.5;T3_1313;27606801.03;303084.99;8700469.24;T3;1313732.74;722508.67;20513853.72;1313;1969280.38;1407829.89;5123666.93
240313.21;4104;POVOAÇÃO;99068.54;1681.34;T3_4204;3700342.97;95124.24;1835924.47;T3;224114.64;21356.49;2251196.46;4204;1098821.5;79834.54;350325.01
545796.05;15000;PRAIA DA VITÓRIA;0;321878.82;T3_4302;7113977.03;155225.85;2278083.75;T3;277225.9;97070.45;3785704.79;4302;2617097.07;806599.14;711175.17
2018025.77;235799;PROENÇA-A-NOVA;25573.56;741233.9;T3_0508;6948332.73;56126.48;1880931.45;T3;823427.03;34653.09;4662848.2;0508;424797.95;707764.5;1860686.58
1529908.95;282676.84;REDONDO;210013.96;687430.15;T3_0710;6481440.58;14177.85;2825058.78;T3;258865.94;116003.42;4871945.07;0710;54505.2;502799.49;1554990.31
2361161.47;14941.76;REGUENGOS DE MONSARAZ;118484.38;374376.44;T3_0711;9377094.13;282934.7;2948140.19;T3;649638.41;357681.22;6379363.99;0711;1482607.93;787127.63;1515122.21
2109805.9;25362.2;RESENDE;72012.3;575144.95;T3_1813;7429799.42;121965.24;2823802.49;T3;247176.7;563975.92;5473498.75;1813;472628.6;417925.12;1483672.07
975137.82;14272.5;RIBEIRA BRAVA;26295.59;1331933.55;T3_3107;5614967.86;585101.6;1099607.24;T3;400129.3;4785.7;3279227.13;3107;558324.09;619380.47;1777416.64
1706289.86;55500;RIBEIRA DE PENA;543849.74;552945.61;T3_1709;7349036.62;153842.23;2141624.1;T3;378865.27;465623.87;4806272.25;1709;545979.88;804516.06;1996784.49
1645154.36;36133.82;RIBEIRA GRANDE;1176620.94;1283109.58;T3_4205;13370387.24;275535.07;3293753.03;T3;1478802.95;1396343.29;5698670.75;4205;2300705.91;484228.29;5371010.58
4048032.59;57415.7;RIO MAIOR;69743.58;887985.14;T3_1414;12875370.56;225039.76;3616947.29;T3;613599.74;494398.35;8774886.73;1414;1977341.32;884867.09;2123142.51
1476150.68;62544.05;SABROSA;66612.65;182501.3;T3_1710;5262614.91;88578.08;1652587.92;T3;615178.51;257534.96;3560058.44;1710;518185;342741.76;1184371.47
3003249.1;33593.3;SABUGAL;978667.55;121485.99;T3_0911;9566167.27;84695.39;2412963.94;T3;686006.39;95086.62;7368173.56;0911;283153.86;1867265.13;1914839.85
2231951.14;0;SALVATERRA DE MAGOS;0;78139.59;T3_1415;8588832.25;57783.31;2621206.22;T3;851749.04;1772263.19;5325162.18;1415;561518.25;414221.51;2702151.82
1141248.2;1429.01;SANTA COMBA DÃO;180439.72;221380.59;T3_1814;7111770.28;380491.95;1730351.87;T3;302849.63;1988848.05;3595014.39;1814;821808.89;342922.37;2694947
4206077.62;11200;SANTA CRUZ;364674.21;966162.62;T3_3108;12578232.05;358358.07;4762308.94;T3;333665.13;79941.43;9524190.23;3108;1298398.43;197445.6;1755643.39
555402.69;222597.92;SANTA CRUZ DA GRACIOSA;55109.67;796776.76;T3_4401;3860914.7;61409.5;785643.4;T3;684169.68;116570.76;1754550.48;4401;231139.43;352094.89;1875224.79
362046.94;2390.07;SANTA CRUZ DAS FLORES;78222;123076.6;T3_4802;1967236.99;21151.08;752503.37;T3;9051;136610.98;1176062.75;4802;441823.59;40361.36;349350.65
12480517.17;331670.13;SANTA MARIA DA FEIRA;1539310.61;1266839.79;T3_0109;39711643.13;620751.12;8765508.68;T3;1071464.55;3290583.81;26783194.64;0109;5428579.6;4916417.67;7499868.89
1431592.72;320546.52;SANTA MARTA DE PENAGUIÃO;120860.09;387300.83;T3_1711;4766464.09;57603.3;1350364.56;T3;259915.02;96080.13;3174843.44;1711;406918.06;335282.86;1184702.59
878739.16;0;SANTANA;21009.68;628180.42;T3_3109;4521998.12;252532.81;979153.7;T3;39415;0;2647822.89;3109;1185570.13;537397.22;688605.1
5038341.39;23334.67;SANTARÉM;296542.31;182418.09;T3_1416;26966932.69;1043281.35;9478991.52;T3;925612.7;1188484.51;18245674.08;1416;6104866.33;2685059.82;2616392.28
4881881.51;26889.97;SANTIAGO DO CACÉM;753471.99;982038.13;T3_1509;18119494.78;138778.46;7818821.94;T3;629659.32;205257.63;14145546.51;1509;1376631.23;1306064.6;2597317.04
6172660.47;686133.09;SANTO TIRSO;2273020.88;1972025.96;T3_1314;28800038.96;261475.13;7104703.05;T3;591569.93;2088777.24;18132384;1314;3056127.86;4593545.35;7611527.1
2216302.74;149750.22;SÃO BRÁS DE ALPORTEL;9702.65;185391.78;T3_0812;6236719.81;41429.33;2746072.4;T3;125907.46;76397.25;5356539.09;0812;333031.36;352734.62;547149.36
4312211.17;306426.12;SÃO JOÃO DA MADEIRA;101835.3;272220;T3_0116;14995020.26;156197.37;3150805.6;T3;3131733.26;1191264.09;8534579.47;0116;1456962.02;915365.33;5003478.77
2468500.07;70000;SÃO JOÃO DA PESQUEIRA;47170.27;676325.63;T3_1815;7259642.58;98902.25;1205291.64;T3;1162023.81;49482.32;3960755.13;1815;1293885.42;188061.17;2005002.03
2720210.82;122773.96;SÃO PEDRO DO SUL;138974.87;600181.63;T3_1816;10381610.21;256261.17;4299668.54;T3;302988.61;68371.52;7546531.69;1816;1601787.93;270391.16;1233290.59
503609.71;22295.78;SÃO ROQUE DO PICO;39588.78;362274.66;T3_4603;3347225;25885.74;669317.31;T3;117787.88;6809.36;1937746.41;4603;860722.13;738933.65;548756.46
789529.64;120580.58;SÃO VICENTE;146308.06;606369.07;T3_3110;4092238.35;69500.64;862314.42;T3;463255.21;10162.81;2079015.97;3110;666546.65;357671.27;1346675.73
913588.83;3417.16;SARDOAL;54206.68;9683.98;T3_1417;4175349.89;79202.2;2167913.61;T3;354186.66;11564.6;3258354.33;1417;483936.48;97649.69;433059.08
1453371.13;38930.84;SÁTÃO;795260.75;995988.13;T3_1817;6945055.48;27169.17;1990677.6;T3;730884.29;43774.74;3796179.08;1817;544037.65;324961.18;2604838.75
4231099.14;19224.9;SEIA;114958.36;1671802.23;T3_0912;15364906.57;2220031.84;3523103.09;T3;415069.59;467889.82;11632802.63;0912;1043159.04;1658568.56;2688944.9
5912140.74;0;SEIXAL;162887.18;202734.01;T3_1510;52642156.71;1026254.01;22648657.37;T3;3018251.42;398104.63;30196963.19;1510;18663216.28;609911.07;3781977.24
2063534.38;2131.87;SERNANCELHE;188720.23;375527.32;T3_1818;5760387.78;44024.36;1107049.38;T3;584971.52;714044.35;3403904.97;1818;491087.52;189296.85;1865395.29
3563805.76;12922;SERPA;105838.37;961165.2;T3_0213;12938823.94;178116.11;4242331.99;T3;946469.08;1491878.05;8940810.42;0213;479740.82;956556.56;3518272.7
3458832.66;144540.5;SERTÃ;658538.23;774286.24;T3_0509;9452156.2;135195.89;2584541.42;T3;221893.91;286671.57;6949986.75;0509;416239;771416.78;2085930.45
7205044;1758207.09;SESIMBRA;774003.3;745778.44;T3_1511;29952516.27;518001.17;11639209.6;T3;2090675.85;1241463.61;20605548.01;1511;2736839.97;1243293.24;6610128.29
11429322.22;648930.91;SETÚBAL;705567.28;1079877.31;T3_1512;49109223.17;588669.93;17033576.6;T3;2909755.34;6951338.15;33422963.92;1512;3390790.26;4371395.17;12295468.99
1295984.77;70623.37;SEVER DO VOUGA;0;1129227.36;T3_0117;6451937.37;45243.21;1365774.44;T3;482819.16;655992.99;3561838.03;0117;551436.46;854835.61;2338662.88
8697215.93;5296;SILVES;86216.01;152077.88;T3_0813;21165373.61;400507.01;8018250.57;T3;746866.14;130692.54;17830445.74;0813;2213779.3;714472.23;1121148.57
3754126.85;6811.6;SINES;201853.24;2989607.93;T3_1513;17509915;186555.44;5563140.03;T3;1022744.67;1000993.72;10878133.5;1513;1409770.34;1374311.18;5222011.16
27679275.69;452970.2;SINTRA;167691.82;2567058.7;T3_1111;140753238.48;2827878.72;30037845.86;T3;1031331.27;609089.88;92806283.55;1111;43118813.06;32261283.28;4828141.87
2116660.39;0;SOBRAL DE MONTE AGRAÇO;327.72;741309.85;T3_1112;6010177.01;136000.93;2005365.83;T3;99845.71;0;4806579.01;1112;362114.72;548551.86;841483.28
2410717.59;26257.89;SOURE;215051.85;665172.47;T3_0615;10479658.14;127475.56;3090246.59;T3;731284.7;1658022.97;5918995.24;0615;1264873.02;290555.5;3295789.88
1148266.2;90317.93;SOUSEL;56478.59;458639.51;T3_1215;5430028.08;85272.68;1759598.8;T3;689953.41;466585.41;3297002.99;1215;371050.24;303865.31;1761974.85
1551146.24;12808.49;TÁBUA;788304.55;226173.16;T3_0616;6983168;73052.11;2258350.88;T3;522233.36;532583.44;4446576.9;0616;454488.1;564027.67;2082103
1963391.32;0;TABUAÇO;118021.23;1162541.46;T3_1819;6113854.82;163662.34;1734069.01;T3;315748.92;144548.37;4064521.56;1819;308473.28;203398.89;1740859.98
1549371.65;7207.77;TAROUCA;35304.29;686544.08;T3_1820;6697574.76;265162.8;2862444.91;T3;225419.84;361394.75;4894080.93;1820;487623.1;217101.57;1315870.73
3951791.44;537246.13;TAVIRA;231351.56;531538.62;T3_0814;16168350.09;285201.77;6066290.95;T3;469012.53;691120.74;12273327.53;0814;1434752.98;1970043.37;2460269.58
1589269.76;0;TERRAS DE BOURO;314706.67;604714.98;T3_0310;6809283.04;71263.68;2425505.47;T3;243277;389726.86;4478083.09;0310;778774.44;392044.18;1552425.51
5223219.44;0;TOMAR;487668.16;759600.56;T3_1418;18291782.08;719289.91;6028214.49;T3;886919.2;573385.84;13469722.94;1418;2114485.38;1498999.1;2707573.76
3503092.79;89895;TONDELA;1104126.49;3325633.59;T3_1821;16464763.35;110195.23;3500852.4;T3;463696.21;950483.65;9030039.17;1821;1500889.24;1915898.75;5933834.94
